Station Carrefour ID,Date,Enseigne Concurrente,Produit,Inférieur,Supérieur,Égal
29196001,2024-03-19,Leclerc,GPLc,1,0,2
69132001,2024-06-23,Esso,GPLc,0,1,0
6156001,2024-02-28,Total,GPLc,0,3,0
29300004,2024-06-13,Avia,GPLc,0,1,0
29300004,2024-03-26,Intermarché,GPLc,1,0,1
34600001,2024-06-24,Leclerc,GPLc,0,1,0
69200001,2024-02-27,Roady,GPLc,0,1,0
59430001,2024-02-20,CORA,GPLc,1,0,0
29290001,2024-01-27,Total Access,GPLc,0,2,0
38150001,2024-04-23,Avia,GPLc,0,3,0
38150001,2024-08-05,Total,GPLc,0,2,0
59430001,2024-01-21,Total Access,GPLc,1,0,0
69200001,2024-05-13,ENI,GPLc,0,1,0
31370001,2024-04-24,Total,GPLc,1,1,0
78120003,2024-04-08,Total,GPLc,0,3,0
69132001,2024-01-25,Avia,GPLc,0,2,0
71100002,2024-01-08,Leclerc,GPLc,0,3,0
31170001,2024-07-15,Leclerc,GPLc,2,0,0
31370001,2024-03-10,Avia,GPLc,1,0,0
94430003,2024-02-15,CORA,GPLc,0,1,0
13741001,2024-06-15,Avia,GPLc,0,2,0
47200008,2024-04-11,Intermarché,GPLc,1,0,0
38150001,2024-06-29,Dyneff,GPLc,0,1,0
59290001,2024-04-12,CORA,GPLc,0,3,0
38240003,2024-07-14,Total,GPLc,0,1,2
47200008,2024-08-07,Systéme U,GPLc,1,0,0
38150001,2024-08-09,Intermarché,GPLc,0,1,0
78410002,2024-07-23,Total,GPLc,0,4,0
38150001,2024-05-02,Dyneff,GPLc,0,1,0
13741001,2024-04-18,ENI,GPLc,1,1,0
69200001,2024-03-02,Total,GPLc,0,1,0
31190003,2024-08-11,Leclerc,GPLc,1,0,0
59160002,2024-01-22,Systéme U,GPLc,0,1,0
35301001,2024-07-22,Leclerc,GPLc,0,0,1
56006001,2024-08-05,Leclerc,GPLc,0,0,1
69132001,2024-03-31,Roady,GPLc,0,1,0
56190011,2024-04-06,Auchan,GPLc,1,0,0
29196001,2024-04-19,Total Access,GPLc,0,0,1
59160002,2024-06-23,Systéme U,GPLc,0,1,0
38150001,2024-07-28,ENI,GPLc,0,1,0
17170003,2024-04-21,Total Access,GPLc,0,2,0
59160002,2024-06-26,CORA,GPLc,2,1,1
22200003,2024-04-23,Total Access,GPLc,0,2,0
29280001,2024-07-19,Total,GPLc,0,1,0
34600001,2024-04-10,Systéme U,GPLc,0,1,0
29300004,2024-01-10,Total Access,GPLc,3,0,0
59290001,2024-07-28,CORA,GPLc,0,3,0
78120003,2024-07-03,Auchan,GPLc,0,1,0
94430003,2024-05-15,Esso,GPLc,0,5,0
60280001,2024-03-05,Auchan,GPLc,1,0,0
31170001,2024-01-26,Total Access,GPLc,3,0,0
56006001,2024-06-07,Total Access,GPLc,0,1,0
34600001,2024-04-16,Dyneff,GPLc,1,0,0
60280001,2024-03-31,Total,GPLc,0,1,0
59290001,2024-03-03,CORA,GPLc,0,3,0
56006001,2024-06-02,Intermarché,GPLc,0,1,0
30900002,2024-04-02,Leclerc,GPLc,0,0,1
13220003,2024-07-08,BP,GPLc,0,1,0
50300001,2024-01-13,Intermarché,GPLc,0,1,0
38150001,2024-06-27,Dyneff,GPLc,0,1,0
69132001,2024-07-09,Systéme U,GPLc,0,1,0
17170003,2024-08-03,Total Access,GPLc,0,2,0
69132001,2024-02-22,Total Access,GPLc,1,0,0
94430003,2024-08-05,BP,GPLc,0,14,0
60280001,2024-02-22,Total,GPLc,0,1,0
78120003,2024-04-10,Avia,GPLc,0,1,0
69200001,2024-05-20,Total Access,GPLc,0,1,0
59290001,2024-02-25,Total Access,GPLc,0,5,0
29280001,2024-03-11,Total,GPLc,0,1,0
78410002,2024-03-31,Avia,GPLc,0,2,0
13220003,2024-03-31,Leclerc,GPLc,1,0,0
31170001,2024-01-25,Intermarché,GPLc,3,2,0
78120003,2024-04-09,Auchan,GPLc,1,0,0
38240003,2024-01-03,Total Access,GPLc,0,3,1
38240003,2024-07-26,Systéme U,GPLc,0,1,0
69200001,2024-07-21,Esso,GPLc,0,1,0
13741001,2024-03-26,Total,GPLc,1,2,0
31190003,2024-02-10,Avia,GPLc,0,1,0
38240003,2024-04-09,Total Access,GPLc,0,3,1
13741001,2024-06-10,Dyneff,GPLc,0,1,0
78120003,2024-05-14,Esso,GPLc,0,1,0
35301001,2024-08-10,Systéme U,GPLc,1,2,0
30900002,2024-05-21,Intermarché,GPLc,0,2,0
94430003,2024-07-25,Esso,GPLc,0,5,0
29290001,2024-06-27,Géant,GPLc,0,1,0
17170003,2024-02-12,Systéme U,GPLc,1,2,0
13741001,2024-04-16,Total,GPLc,1,2,0
31220002,2024-02-14,Total,GPLc,1,1,0
59290001,2024-02-23,Intermarché,GPLc,0,1,0
74200003,2024-04-08,Total Access,GPLc,0,1,0
69200001,2024-06-25,ENI,GPLc,0,1,0
29196001,2024-06-27,Total,GPLc,0,1,0
94430003,2024-08-11,Leclerc,GPLc,0,1,0
78120003,2024-03-16,Avia,GPLc,0,1,0
22200003,2024-01-09,Total Access,GPLc,0,2,0
38150001,2024-06-04,Systéme U,GPLc,0,1,0
13741001,2024-01-24,Total Access,GPLc,1,1,5
60280001,2024-06-18,Esso,GPLc,0,1,0
56006001,2024-06-27,Intermarché,GPLc,0,1,0
56006001,2024-01-18,Avia,GPLc,0,1,0
62901001,2024-04-07,Total,GPLc,1,1,0
69132001,2024-05-04,Roady,GPLc,0,1,0
94430003,2024-03-08,Auchan,GPLc,0,1,0
38240003,2024-01-02,Avia,GPLc,0,1,0
69200001,2024-05-13,BP,GPLc,0,3,0
69132001,2024-07-10,ENI,GPLc,0,1,0
69132001,2024-02-12,Total,GPLc,0,1,0
50300001,2024-02-25,Systéme U,GPLc,1,0,0
38150001,2024-03-14,Total Access,GPLc,3,2,0
78410002,2024-05-04,Avia,GPLc,0,2,0
35301001,2024-06-22,Intermarché,GPLc,0,1,0
38240003,2024-02-16,Total Access,GPLc,1,3,0
29280001,2024-07-04,Géant,GPLc,0,1,0
30900002,2024-01-28,Total,GPLc,1,1,0
38150001,2024-06-12,Auchan,GPLc,0,2,0
38150001,2024-05-20,Systéme U,GPLc,0,1,0
69132001,2024-01-14,Auchan,GPLc,2,1,0
94430003,2024-03-18,Auchan,GPLc,0,1,0
69200001,2024-01-14,Total Access,GPLc,1,0,0
59290001,2024-07-07,Auchan,GPLc,0,3,0
59430001,2024-07-05,Total Access,GPLc,0,0,1
31190003,2024-05-07,Intermarché,GPLc,1,0,2
50300001,2024-07-19,Systéme U,GPLc,1,0,0
38150001,2024-01-31,Total,GPLc,0,2,0
35301001,2024-05-17,Leclerc,GPLc,1,0,0
31170001,2024-02-08,Total Access,GPLc,3,0,0
69132001,2024-06-15,Auchan,GPLc,1,1,1
22200003,2024-02-10,Total Access,GPLc,0,2,0
59160002,2024-01-17,Total Access,GPLc,4,1,0
31170001,2024-05-09,Total Access,GPLc,3,0,0
38150001,2024-06-01,Total Access,GPLc,0,5,0
94430003,2024-06-16,Systéme U,GPLc,0,1,0
13741001,2024-02-09,Auchan,GPLc,0,1,0
22200003,2024-02-16,Intermarché,GPLc,0,1,0
38150001,2024-01-10,Intermarché,GPLc,0,1,0
31170001,2024-04-08,Total,GPLc,1,0,0
38240003,2024-04-25,Géant,GPLc,0,1,0
38150001,2024-01-02,BP,GPLc,0,5,0
59430001,2024-07-23,CORA,GPLc,0,0,1
69132001,2024-07-02,Total Access,GPLc,1,0,0
78410002,2024-01-31,BP,GPLc,0,6,0
56190011,2024-04-04,Géant,GPLc,1,0,0
71100002,2024-02-12,Leclerc,GPLc,0,3,0
69132001,2024-01-30,Total Access,GPLc,1,0,0
78120003,2024-08-11,Total,GPLc,0,3,0
59160002,2024-05-14,Total,GPLc,2,1,0
29196001,2024-07-15,Leclerc,GPLc,3,0,0
60280001,2024-01-13,Esso,GPLc,0,1,0
69200001,2024-05-03,Systéme U,GPLc,0,1,0
69200001,2024-02-26,Dyneff,GPLc,0,1,0
59160002,2024-01-19,Avia,GPLc,0,2,0
13741001,2024-01-11,Total,GPLc,0,3,0
29290001,2024-08-04,Total Access,GPLc,0,2,0
69132001,2024-03-31,Systéme U,GPLc,0,1,0
13741001,2024-07-16,Total,GPLc,0,2,1
31370001,2024-08-03,Intermarché,GPLc,2,0,0
74200003,2024-03-06,Avia,GPLc,0,1,0
13741001,2024-01-20,Géant,GPLc,0,2,1
59290001,2024-03-20,Auchan,GPLc,0,3,0
29280001,2024-08-08,Géant,GPLc,0,1,0
31170001,2024-04-08,Leclerc,GPLc,2,0,0
56190011,2024-04-25,Géant,GPLc,1,0,0
15100005,2024-06-12,Intermarché,GPLc,0,1,0
56006001,2024-04-05,Leclerc,GPLc,1,0,0
56190011,2024-06-26,Avia,GPLc,2,0,0
56006001,2024-05-09,Avia,GPLc,0,1,0
59290001,2024-02-28,Avia,GPLc,0,2,0
94430003,2024-08-09,Total,GPLc,0,11,0
69132001,2024-05-14,Avia,GPLc,0,2,0
29300004,2024-01-25,Avia,GPLc,0,0,1
78120003,2024-06-02,Total Access,GPLc,0,5,0
69200001,2024-05-01,Total,GPLc,0,1,0
6156001,2024-05-05,Avia,GPLc,0,2,0
31170001,2024-01-14,Géant,GPLc,1,0,0
94430003,2024-07-08,Total,GPLc,0,11,0
13220003,2024-03-09,Total Access,GPLc,7,0,0
71100002,2024-06-09,ENI,GPLc,0,1,0
31190003,2024-06-29,Leclerc,GPLc,1,0,0
94430003,2024-05-13,BP,GPLc,0,14,0
69132001,2024-05-28,BP,GPLc,1,2,0
29290001,2024-07-26,Géant,GPLc,0,1,0
6156001,2024-02-09,Géant,GPLc,1,0,1
94430003,2024-04-28,Avia,GPLc,0,3,0
69200001,2024-01-27,Esso,GPLc,0,1,0
69132001,2024-01-17,Avia,GPLc,0,2,0
31220002,2024-06-29,Total,GPLc,1,1,0
4000001,2024-06-26,Auchan,GPLc,0,1,0
29196001,2024-08-07,Leclerc,GPLc,3,0,0
31190003,2024-05-08,Total Access,GPLc,3,0,0
13220003,2024-03-24,Avia,GPLc,0,2,0
78410002,2024-08-05,Auchan,GPLc,1,0,0
13220003,2024-04-24,Géant,GPLc,0,3,0
69200001,2024-01-17,Systéme U,GPLc,0,1,0
56190011,2024-01-24,Leclerc,GPLc,2,0,0
78410002,2024-08-03,BP,GPLc,0,5,0
29290001,2024-03-09,Total,GPLc,0,1,0
31220002,2024-01-22,Systéme U,GPLc,0,0,2
69200001,2024-04-15,Total,GPLc,0,1,0
69132001,2024-03-10,Roady,GPLc,0,1,0
38150001,2024-08-01,Dyneff,GPLc,0,1,0
38150001,2024-05-13,Dyneff,GPLc,0,1,0
94430003,2024-01-08,Avia,GPLc,0,3,0
38150001,2024-07-16,BP,GPLc,0,5,0
69132001,2024-08-08,Total,GPLc,0,1,0
34600001,2024-04-16,Systéme U,GPLc,0,1,0
31220002,2024-06-26,Intermarché,GPLc,1,0,0
13741001,2024-02-21,Auchan,GPLc,0,1,0
6156001,2024-03-26,BP,GPLc,0,2,0
31190003,2024-03-04,Leclerc,GPLc,1,0,0
38150001,2024-01-01,Leclerc,GPLc,0,1,0
69200001,2024-02-22,Dyneff,GPLc,0,1,0
29290001,2024-08-08,Total,GPLc,0,1,0
38240003,2024-08-08,Avia,GPLc,0,1,0
59290001,2024-03-26,Total Access,GPLc,0,5,0
29300004,2024-01-26,Casino,GPLc,0,1,0
38150001,2024-03-29,Total,GPLc,0,2,0
35301001,2024-04-08,Intermarché,GPLc,0,1,0
34600001,2024-02-16,Total Access,GPLc,1,0,0
71100002,2024-06-06,Géant,GPLc,0,1,0
78410002,2024-03-12,BP,GPLc,0,6,0
31370001,2024-04-26,Intermarché,GPLc,2,0,0
69200001,2024-01-13,Systéme U,GPLc,0,1,0
29290001,2024-01-05,Total,GPLc,0,1,0
50300001,2024-07-02,Intermarché,GPLc,0,1,0
50300001,2024-06-16,Intermarché,GPLc,0,1,0
69200001,2024-01-04,Total,GPLc,0,1,0
31190003,2024-04-14,Intermarché,GPLc,1,0,2
31170001,2024-06-15,Total,GPLc,1,0,0
59290001,2024-04-25,Avia,GPLc,0,2,0
31190003,2024-07-27,Total,GPLc,1,0,0
59160002,2024-05-31,Systéme U,GPLc,0,1,0
71100002,2024-05-11,Auchan,GPLc,0,1,0
78410002,2024-04-29,Intermarché,GPLc,0,1,0
35301001,2024-02-24,Systéme U,GPLc,1,2,0
4000001,2024-04-09,Auchan,GPLc,0,1,0
59160002,2024-06-05,Auchan,GPLc,3,0,0
22200003,2024-06-29,Intermarché,GPLc,0,1,0
74200003,2024-05-03,Total Access,GPLc,0,1,0
35301001,2024-05-08,Intermarché,GPLc,0,1,0
78120003,2024-04-30,Avia,GPLc,0,1,0
59160002,2024-05-28,Total,GPLc,2,1,0
56190011,2024-01-01,Géant,GPLc,1,0,0
31370001,2024-04-06,Total Access,GPLc,3,0,0
31170001,2024-05-04,Intermarché,GPLc,3,2,0
12400001,2024-02-15,Leclerc,GPLc,0,1,0
78410002,2024-04-05,Avia,GPLc,0,2,0
29290001,2024-05-22,Total,GPLc,0,1,0
31170001,2024-01-17,Leclerc,GPLc,2,0,0
60280001,2024-06-29,Auchan,GPLc,0,1,0
50300001,2024-05-02,Systéme U,GPLc,1,0,0
31220002,2024-08-04,Intermarché,GPLc,1,0,0
56190011,2024-04-26,Géant,GPLc,1,0,0
38150001,2024-06-16,Dyneff,GPLc,0,1,0
17170003,2024-02-05,Total Access,GPLc,0,2,0
31370001,2024-07-12,Total Access,GPLc,3,0,0
29280001,2024-03-25,Total,GPLc,0,1,0
31370001,2024-05-20,Total,GPLc,1,1,0
30900002,2024-01-05,Intermarché,GPLc,0,2,0
29280001,2024-03-30,Total,GPLc,0,1,0
31220002,2024-08-12,Systéme U,GPLc,1,0,1
6156001,2024-05-31,BP,GPLc,0,2,0
30900002,2024-05-28,Intermarché,GPLc,0,2,0
29196001,2024-06-13,Total,GPLc,0,1,0
38150001,2024-01-09,Auchan,GPLc,1,1,0
56190011,2024-05-31,Auchan,GPLc,1,0,0
13220003,2024-03-07,Avia,GPLc,0,2,0
30900002,2024-02-15,Total,GPLc,0,1,1
13741001,2024-07-02,Leclerc,GPLc,1,0,0
78120003,2024-03-11,Total,GPLc,0,3,0
31170001,2024-03-07,Total Access,GPLc,3,0,0
38240003,2024-07-09,Total,GPLc,0,1,2
13220003,2024-07-06,Géant,GPLc,0,1,0
13220003,2024-02-14,Avia,GPLc,0,2,0
56190011,2024-02-18,Avia,GPLc,2,0,0
38150001,2024-04-21,Dyneff,GPLc,0,1,0
78410002,2024-06-21,Avia,GPLc,0,2,0
29290001,2024-06-20,Total,GPLc,0,1,0
30900002,2024-06-05,Total Access,GPLc,0,0,2
4000001,2024-08-02,Systéme U,GPLc,0,1,0
31220002,2024-06-07,Systéme U,GPLc,1,0,1
34600001,2024-04-14,Intermarché,GPLc,1,0,0
94430003,2024-05-03,Systéme U,GPLc,0,1,0
59290001,2024-01-22,Auchan,GPLc,0,3,0
31170001,2024-07-20,Intermarché,GPLc,3,2,0
69132001,2024-05-08,Roady,GPLc,0,1,0
17170003,2024-08-08,Intermarché,GPLc,0,2,0
78120003,2024-01-06,BP,GPLc,0,5,0
69132001,2024-07-11,Total,GPLc,0,1,0
47200008,2024-02-29,Systéme U,GPLc,1,0,0
13741001,2024-05-14,BP,GPLc,0,1,0
59160002,2024-06-06,Systéme U,GPLc,0,1,0
69200001,2024-07-14,Avia,GPLc,0,2,0
29300004,2024-06-01,Total Access,GPLc,1,2,0
78120003,2024-01-19,Esso,GPLc,0,1,0
78120003,2024-07-06,BP,GPLc,0,4,0
30900002,2024-05-02,Total,GPLc,0,1,1
31170001,2024-03-08,Leclerc,GPLc,2,0,0
69200001,2024-02-06,BP,GPLc,0,3,0
34600001,2024-07-21,Intermarché,GPLc,1,0,0
69200001,2024-06-30,Auchan,GPLc,0,3,0
69132001,2024-07-23,BP,GPLc,0,3,0
29300004,2024-07-08,Intermarché,GPLc,1,0,1
13741001,2024-03-30,Avia,GPLc,0,2,0
13741001,2024-07-20,Avia,GPLc,0,2,0
59290001,2024-02-26,Auchan,GPLc,0,3,0
59430001,2024-02-07,Total Access,GPLc,1,0,0
69200001,2024-02-16,BP,GPLc,0,3,0
30900002,2024-02-06,Total Access,GPLc,0,0,2
13220003,2024-07-14,BP,GPLc,0,1,0
69200001,2024-07-08,BP,GPLc,0,3,0
38240003,2024-03-22,Avia,GPLc,0,1,0
59430001,2024-03-31,Auchan,GPLc,1,0,0
71100002,2024-07-10,Auchan,GPLc,0,1,0
12400001,2024-05-04,Leclerc,GPLc,0,0,1
31370001,2024-05-22,Total,GPLc,1,1,0
59160002,2024-07-13,Avia,GPLc,0,2,0
12400001,2024-02-19,Leclerc,GPLc,0,0,1
50300001,2024-03-24,Intermarché,GPLc,0,1,0
38150001,2024-06-15,Intermarché,GPLc,0,1,0
69132001,2024-04-13,Auchan,GPLc,1,1,1
78120003,2024-08-06,Auchan,GPLc,0,1,0
47200008,2024-03-23,Leclerc,GPLc,5,0,0
35301001,2024-04-07,Systéme U,GPLc,1,2,0
56006001,2024-07-19,Leclerc,GPLc,0,0,1
13741001,2024-02-16,Total Access,GPLc,6,1,0
59290001,2024-04-05,Auchan,GPLc,0,3,0
29196001,2024-05-25,Total Access,GPLc,0,0,1
12400001,2024-07-12,Leclerc,GPLc,0,0,1
56006001,2024-04-21,Intermarché,GPLc,0,1,0
69200001,2024-06-05,Dyneff,GPLc,0,1,0
74200003,2024-05-17,Avia,GPLc,0,1,0
59290001,2024-01-23,Intermarché,GPLc,0,1,0
15100005,2024-03-25,Intermarché,GPLc,1,0,0
38150001,2024-04-18,Géant,GPLc,0,2,0
31170001,2024-03-26,Auchan,GPLc,1,0,0
13220003,2024-03-12,Total,GPLc,0,2,0
60280001,2024-02-29,Total,GPLc,0,1,0
6156001,2024-01-06,Total,GPLc,0,3,0
31370001,2024-04-29,Total Access,GPLc,3,0,0
38150001,2024-06-02,Total,GPLc,0,2,0
59290001,2024-08-06,Auchan,GPLc,0,3,0
17170003,2024-07-24,Systéme U,GPLc,1,2,0
59430001,2024-04-02,Auchan,GPLc,1,0,0
4000001,2024-05-11,Auchan,GPLc,0,1,0
50300001,2024-05-30,Intermarché,GPLc,0,1,0
78120003,2024-03-13,Total Access,GPLc,0,5,0
13741001,2024-03-02,BP,GPLc,0,1,0
78120003,2024-01-08,Total Access,GPLc,0,5,0
71100002,2024-07-08,Leclerc,GPLc,0,3,0
38150001,2024-03-05,Dyneff,GPLc,1,0,0
34600001,2024-06-30,Total Access,GPLc,1,0,0
31370001,2024-03-12,Auchan,GPLc,1,0,0
17170003,2024-05-17,Total,GPLc,0,1,0
31170001,2024-02-02,Systéme U,GPLc,1,2,0
31190003,2024-03-22,Auchan,GPLc,1,0,0
13741001,2024-04-28,Leclerc,GPLc,1,0,0
13741001,2024-08-12,Leclerc,GPLc,1,0,0
31190003,2024-06-25,Leclerc,GPLc,1,0,0
56190011,2024-06-01,Leclerc,GPLc,2,0,0
74200003,2024-03-10,Total Access,GPLc,0,1,0
34600001,2024-06-15,Total Access,GPLc,1,0,0
38240003,2024-02-01,Géant,GPLc,0,1,0
22200003,2024-06-01,Total Access,GPLc,0,2,0
34600001,2024-04-28,Intermarché,GPLc,1,0,0
74200003,2024-08-10,Avia,GPLc,0,1,0
13741001,2024-04-04,Leclerc,GPLc,1,0,0
13741001,2024-02-05,ENI,GPLc,0,2,0
17170003,2024-01-15,Systéme U,GPLc,3,0,0
69132001,2024-06-19,Total Access,GPLc,1,0,0
38150001,2024-01-26,Total,GPLc,0,2,0
78120003,2024-07-05,Total Access,GPLc,0,5,0
69132001,2024-06-03,Auchan,GPLc,1,1,1
69200001,2024-01-24,Esso,GPLc,0,1,0
94430003,2024-06-08,Auchan,GPLc,0,1,0
38240003,2024-07-11,Systéme U,GPLc,0,1,0
13220003,2024-07-29,Total Access,GPLc,0,7,0
30900002,2024-01-01,Intermarché,GPLc,0,2,0
56006001,2024-03-30,Intermarché,GPLc,0,1,0
38150001,2024-02-17,Auchan,GPLc,1,1,0
71100002,2024-06-25,BP,GPLc,0,1,0
38150001,2024-07-29,Total,GPLc,0,2,0
13220003,2024-08-05,Total Access,GPLc,0,7,0
59160002,2024-07-15,Avia,GPLc,0,2,0
38150001,2024-08-03,Total,GPLc,0,2,0
50300001,2024-05-01,Intermarché,GPLc,0,1,0
71100002,2024-07-16,ENI,GPLc,0,1,0
31170001,2024-05-22,Avia,GPLc,0,1,0
31170001,2024-03-09,Leclerc,GPLc,2,0,0
31170001,2024-07-24,Systéme U,GPLc,2,1,0
17170003,2024-02-17,Total,GPLc,0,1,0
34600001,2024-02-02,Leclerc,GPLc,1,0,0
71100002,2024-06-14,Auchan,GPLc,0,1,0
38150001,2024-04-09,Systéme U,GPLc,0,1,0
13220003,2024-03-11,Total,GPLc,0,2,0
74200003,2024-05-28,Avia,GPLc,0,1,0
13220003,2024-01-08,Leclerc,GPLc,1,0,0
59160002,2024-02-13,Intermarché,GPLc,0,1,0
59290001,2024-01-15,Systéme U,GPLc,0,1,0
31190003,2024-07-23,Intermarché,GPLc,1,0,2
17170003,2024-01-20,Total Access,GPLc,0,2,0
31190003,2024-01-20,Total Access,GPLc,3,0,0
38240003,2024-07-25,Total Access,GPLc,1,3,0
59160002,2024-02-01,Total,GPLc,1,2,0
29300004,2024-05-12,Intermarché,GPLc,1,0,1
56006001,2024-06-11,Intermarché,GPLc,0,1,0
56006001,2024-06-09,Intermarché,GPLc,0,1,0
60280001,2024-03-12,Auchan,GPLc,0,1,0
31370001,2024-03-27,Total,GPLc,1,1,0
50300001,2024-06-18,Intermarché,GPLc,0,1,0
31220002,2024-05-13,Total,GPLc,1,1,0
59290001,2024-03-26,Auchan,GPLc,0,3,0
29196001,2024-08-12,Leclerc,GPLc,3,0,0
59290001,2024-02-01,Total Access,GPLc,0,5,0
29290001,2024-08-10,Géant,GPLc,0,1,0
30900002,2024-04-20,Leclerc,GPLc,0,0,1
59160002,2024-04-03,Systéme U,GPLc,0,1,0
69200001,2024-01-22,Esso,GPLc,0,1,0
94430003,2024-03-02,Leclerc,GPLc,0,1,0
29300004,2024-04-20,Avia,GPLc,0,1,0
78120003,2024-07-21,Intermarché,GPLc,0,1,0
78410002,2024-06-13,Total Access,GPLc,2,3,0
13741001,2024-04-29,Avia,GPLc,0,2,0
38150001,2024-07-20,Leclerc,GPLc,0,1,0
78410002,2024-07-26,Intermarché,GPLc,1,0,0
69200001,2024-02-26,Systéme U,GPLc,0,1,0
13220003,2024-02-11,Total Access,GPLc,0,1,6
31170001,2024-04-02,Géant,GPLc,1,0,0
38150001,2024-02-22,Avia,GPLc,0,3,0
69200001,2024-02-05,BP,GPLc,0,3,0
59290001,2024-02-05,Avia,GPLc,0,2,0
78410002,2024-01-29,BP,GPLc,0,6,0
6156001,2024-02-13,Géant,GPLc,1,0,1
31170001,2024-01-04,Auchan,GPLc,1,0,0
38150001,2024-07-28,Systéme U,GPLc,0,1,0
38240003,2024-06-24,Total Access,GPLc,0,3,1
71100002,2024-03-12,BP,GPLc,0,1,0
13741001,2024-05-01,ENI,GPLc,1,1,0
78410002,2024-06-25,Auchan,GPLc,1,0,0
31220002,2024-07-27,Total,GPLc,1,1,0
35301001,2024-01-27,Systéme U,GPLc,0,3,0
69132001,2024-03-09,Total Access,GPLc,1,0,0
38150001,2024-03-04,Géant,GPLc,0,2,0
38150001,2024-05-24,Total Access,GPLc,0,5,0
94430003,2024-04-28,Total,GPLc,0,11,0
94430003,2024-06-02,Total,GPLc,0,11,0
78120003,2024-03-18,Auchan,GPLc,1,0,0
29196001,2024-06-24,Total,GPLc,0,1,0
56006001,2024-03-08,Intermarché,GPLc,0,1,0
29196001,2024-06-18,Leclerc,GPLc,1,0,2
60280001,2024-03-22,Esso,GPLc,0,1,0
38240003,2024-03-28,Avia,GPLc,0,1,0
69200001,2024-07-26,Avia,GPLc,0,2,0
31190003,2024-04-30,Total Access,GPLc,3,0,0
34600001,2024-03-11,Total Access,GPLc,1,0,0
34600001,2024-01-16,Systéme U,GPLc,0,1,0
38150001,2024-06-06,Systéme U,GPLc,0,1,0
13220003,2024-02-26,Total,GPLc,0,2,0
13220003,2024-05-28,Leclerc,GPLc,0,0,1
31220002,2024-07-31,Intermarché,GPLc,1,0,0
31190003,2024-07-30,Intermarché,GPLc,1,0,2
31170001,2024-05-16,Géant,GPLc,1,0,0
59430001,2024-02-21,Total Access,GPLc,1,0,0
78120003,2024-01-14,BP,GPLc,0,5,0
56190011,2024-05-25,Avia,GPLc,2,0,0
38150001,2024-06-16,Leclerc,GPLc,0,1,0
31370001,2024-05-20,Auchan,GPLc,1,0,0
94430003,2024-03-17,CORA,GPLc,0,1,0
69200001,2024-06-29,Systéme U,GPLc,0,1,0
94430003,2024-04-06,Total,GPLc,0,11,0
59430001,2024-02-07,Auchan,GPLc,1,0,0
29300004,2024-01-07,Intermarché,GPLc,1,0,1
47200008,2024-01-13,Systéme U,GPLc,1,0,0
59430001,2024-05-06,Total Access,GPLc,1,0,0
78120003,2024-07-23,Avia,GPLc,0,1,0
31170001,2024-07-31,Avia,GPLc,0,1,0
13220003,2024-01-18,BP,GPLc,0,1,0
38240003,2024-06-04,Avia,GPLc,0,1,0
29290001,2024-02-21,Total,GPLc,0,1,0
31170001,2024-01-08,Avia,GPLc,0,1,0
38150001,2024-03-22,Avia,GPLc,0,3,0
30900002,2024-05-06,Intermarché,GPLc,0,2,0
30900002,2024-07-28,Leclerc,GPLc,0,0,1
59290001,2024-04-03,Total Access,GPLc,0,5,0
59430001,2024-06-21,Auchan,GPLc,1,0,0
69200001,2024-07-18,Systéme U,GPLc,0,1,0
59160002,2024-07-31,Avia,GPLc,0,2,0
69132001,2024-02-18,Systéme U,GPLc,0,1,0
78410002,2024-06-28,Avia,GPLc,0,2,0
29280001,2024-04-22,Géant,GPLc,0,1,0
38150001,2024-04-20,Total Access,GPLc,0,2,3
71100002,2024-06-29,Auchan,GPLc,0,1,0
50300001,2024-07-26,Intermarché,GPLc,0,1,0
59290001,2024-01-05,CORA,GPLc,0,3,0
69132001,2024-05-26,Systéme U,GPLc,0,1,0
59160002,2024-04-24,Auchan,GPLc,3,0,0
69200001,2024-03-14,Systéme U,GPLc,0,1,0
31220002,2024-04-30,Systéme U,GPLc,1,0,1
31170001,2024-01-06,Total,GPLc,1,0,0
31170001,2024-03-19,Systéme U,GPLc,1,2,0
38150001,2024-03-05,Auchan,GPLc,2,0,0
17170003,2024-06-30,Total,GPLc,0,1,0
31220002,2024-01-31,Total,GPLc,1,1,0
59160002,2024-06-25,Auchan,GPLc,3,0,0
13741001,2024-02-08,ENI,GPLc,0,2,0
13741001,2024-01-12,Total,GPLc,0,3,0
78120003,2024-05-13,Avia,GPLc,0,1,0
15100005,2024-06-10,Intermarché,GPLc,0,1,0
30900002,2024-02-09,Leclerc,GPLc,0,1,0
69200001,2024-08-12,Roady,GPLc,0,1,0
22200003,2024-07-01,Total Access,GPLc,0,2,0
38150001,2024-06-16,BP,GPLc,0,5,0
31370001,2024-04-25,Total Access,GPLc,3,0,0
31170001,2024-01-25,Leclerc,GPLc,2,0,0
60280001,2024-03-07,Total,GPLc,0,1,0
59160002,2024-06-25,Systéme U,GPLc,0,1,0
29290001,2024-08-11,Total,GPLc,0,1,0
38150001,2024-03-29,Dyneff,GPLc,0,1,0
22200003,2024-07-30,Total Access,GPLc,0,2,0
38150001,2024-05-07,Systéme U,GPLc,0,1,0
78410002,2024-01-22,Total,GPLc,0,4,0
29196001,2024-04-19,Leclerc,GPLc,1,0,2
56006001,2024-07-10,Leclerc,GPLc,0,1,0
